user_id,show_watched,duration_watched(minutes),date_watched,gender,age,subscription_type,device_used,rating_given,location,watching_method
5207,The Witcher,32.77,01-05-2023 10:04,Male,11,Premium,TV,4,Germany,Started but didn't finish
8141,The Umbrella Academy,24.19,01-05-2023 10:05,Female,66,Basic,Tablet,5,UK,Watched daily
9652,The Umbrella Academy,35.69,01-05-2023 10:06,Female,59,Standard,Desktop,2,Australia,Watched daily
4936,Narcos,13.21,01-05-2023 10:07,Female,25,Standard,,4,Australia,Watched daily
2075,Black Mirror,44.44,01-05-2023 10:08,Male,71,Standard,Mobile,1,Australia,Watched daily
4876,The Umbrella Academy,,01-05-2023 10:09,Male,20,Premium,Mobile,1,US,Watched weekly
5615,Black Mirror,96.87,01-05-2023 10:10,Female,72,Standard,Desktop,5,UK,Binge-watched
8265,BoJack Horseman,96.11,01-05-2023 10:11,Male,39,Basic,Tablet,3,US,Watched daily
7379,The Witcher,95.61,01-05-2023 10:12,Male,63,Standard,Mobile,3,France,Binge-watched
5652,Stranger Things,68.04,01-05-2023 10:13,Female,36,Standard,Tablet,2,UK,Binge-watched
7792,BoJack Horseman,39.11,01-05-2023 10:14,Female,73,Standard,TV,3,US,Binge-watched
8456,The Witcher,49.32,01-05-2023 10:15,Male,18,Premium,TV,2,UK,Started but didn't finish
5674,The Witcher,38.13,01-05-2023 10:16,Male,11,Standard,Mobile,3,Germany,Watched daily
1541,The Crown,69.83,01-05-2023 10:17,Female,,Standard,Desktop,4,France,Watched daily
3161,Money Heist,112.56,01-05-2023 10:18,Male,57,Basic,TV,4,US,Watched daily
3251,Black Mirror,34.14,01-05-2023 10:19,Female,64,Basic,Tablet,3,France,Started but didn't finish
5569,The Witcher,,01-05-2023 10:20,Female,76,Standard,Mobile,4,US,Started but didn't finish
3744,The Umbrella Academy,78.61,01-05-2023 10:21,Female,40,Premium,Desktop,2,France,Started but didn't finish
7041,Ozark,101.36,01-05-2023 10:22,Male,35,Standard,Mobile,5,France,Watched daily
5675,Stranger Things,30.4,01-05-2023 10:23,Male,75,Standard,Mobile,1,Canada,Watched weekly
2560,Narcos,33.63,01-05-2023 10:24,Female,39,Standard,Desktop,,US,Started but didn't finish
2164,The Crown,106.22,01-05-2023 10:25,Male,10,Premium,Tablet,3,UK,Watched daily
6419,Narcos,9.63,01-05-2023 10:26,Male,79,Standard,TV,3,UK,Binge-watched
3722,The Witcher,72.65,01-05-2023 10:27,Male,31,Premium,Tablet,4,UK,Watched weekly
1470,Ozark,103.25,01-05-2023 10:28,Male,63,Standard,Desktop,5,France,Watched daily
2468,House of Cards,110.61,01-05-2023 10:29,Female,23,Basic,Desktop,3,Germany,Watched daily
8925,The Umbrella Academy,1.52,01-05-2023 10:30,Female,,Basic,TV,1,UK,Started but didn't finish
1808,The Umbrella Academy,44.36,01-05-2023 10:31,Female,28,Standard,TV,3,Australia,Watched daily
9363,Narcos,30.87,01-05-2023 10:32,Female,35,Basic,Desktop,1,France,Binge-watched
7719,The Witcher,68.16,01-05-2023 10:33,Male,,Standard,Desktop,2,Australia,Watched daily
6073,Narcos,75.94,01-05-2023 10:34,Female,31,Basic,TV,1,Australia,Started but didn't finish
9012,House of Cards,119.97,01-05-2023 10:35,Male,15,Standard,TV,3,UK,Binge-watched
2645,House of Cards,61.53,01-05-2023 10:36,Male,72,Standard,Tablet,1,Canada,Started but didn't finish
9249,The Crown,66.18,01-05-2023 10:37,Male,63,Basic,Desktop,,France,Watched daily
2129,The Umbrella Academy,49.72,01-05-2023 10:38,Female,28,Standard,Desktop,4,US,Watched daily
2353,Money Heist,17.72,01-05-2023 10:39,Male,19,Standard,Tablet,3,France,Binge-watched
1767,Narcos,36.4,01-05-2023 10:40,Other,46,Premium,Mobile,4,Australia,Watched daily
4895,Black Mirror,29.64,01-05-2023 10:41,nan,26,Basic,TV,3,Canada,Watched daily
9874,Stranger Things,96.15,01-05-2023 10:42,Male,64,Standard,TV,4,US,Watched weekly
4454,Money Heist,,01-05-2023 10:43,Male,14,Premium,Mobile,5,UK,Watched weekly
8329,Narcos,35.54,01-05-2023 10:44,Female,30,Standard,Tablet,4,France,Started but didn't finish
2790,Ozark,58.69,01-05-2023 10:45,Female,48,Premium,Tablet,1,Canada,Started but didn't finish
1885,Narcos,26.26,01-05-2023 10:46,Female,29,Basic,Tablet,1,US,Watched daily
8734,The Crown,22.22,01-05-2023 10:47,Male,24,Standard,Tablet,3,Australia,Binge-watched
4906,The Umbrella Academy,103.19,01-05-2023 10:48,Male,62,Basic,Desktop,2,Germany,Started but didn't finish
5492,House of Cards,113.38,01-05-2023 10:49,Male,42,Basic,Desktop,,France,Binge-watched
3073,Stranger Things,9.6,01-05-2023 10:50,Male,,Standard,Tablet,1,Australia,Watched weekly
1312,BoJack Horseman,91.79,01-05-2023 10:51,Male,,Standard,TV,4,France,Watched weekly
7269,Stranger Things,54.4,01-05-2023 10:52,Female,59,Basic,Mobile,1,Australia,Started but didn't finish
6317,Black Mirror,,01-05-2023 10:53,Male,41,Standard,Mobile,4,UK,Watched weekly
1810,The Umbrella Academy,82.73,01-05-2023 10:54,Female,64,Premium,TV,3,Germany,Started but didn't finish
7841,The Umbrella Academy,31.95,01-05-2023 10:55,Male,37,Standard,Tablet,4,UK,Binge-watched
3032,House of Cards,2.47,01-05-2023 10:56,Male,12,Basic,Tablet,4,Germany,Binge-watched
8129,House of Cards,25.68,01-05-2023 10:57,Male,62,Basic,Mobile,1,US,Binge-watched
3705,Ozark,,01-05-2023 10:58,Male,51,Standard,Mobile,3,US,Watched daily
9788,Narcos,4.09,01-05-2023 10:59,Female,11,Standard,Desktop,5,Australia,Started but didn't finish
3147,BoJack Horseman,38.56,01-05-2023 11:00,Male,31,Premium,Mobile,2,France,Watched daily
1615,Stranger Things,56.94,01-05-2023 11:01,Female,34,nan,Mobile,1,France,Watched daily
1947,Narcos,88.3,01-05-2023 11:02,Other,41,nan,Mobile,4,Australia,Watched weekly
6677,Black Mirror,39.08,01-05-2023 11:03,Female,16,Standard,Mobile,4,US,Watched weekly
5651,Stranger Things,23.34,01-05-2023 11:04,Female,71,Basic,Desktop,3,Germany,Watched weekly
8866,Stranger Things,27.67,01-05-2023 11:05,Female,,Basic,Desktop,5,UK,Started but didn't finish
3013,Money Heist,106.94,01-05-2023 11:06,Male,,Standard,Desktop,3,US,Started but didn't finish
4697,House of Cards,24.57,01-05-2023 11:07,Female,46,Premium,TV,3,US,Watched weekly
1490,The Witcher,105.51,01-05-2023 11:08,Female,77,Basic,Mobile,5,Canada,Started but didn't finish
5350,The Crown,53.65,01-05-2023 11:09,Male,18,Standard,Desktop,1,France,Watched weekly
3428,The Umbrella Academy,112.13,01-05-2023 11:10,Female,79,Standard,TV,2,Germany,Started but didn't finish
5987,BoJack Horseman,48.97,01-05-2023 11:11,Female,55,Basic,TV,3,UK,Started but didn't finish
9733,The Crown,21.32,01-05-2023 11:12,nan,43,Standard,Tablet,1,Canada,Binge-watched
5920,Ozark,65.88,01-05-2023 11:13,Male,,Standard,Desktop,,Canada,Watched daily
3926,Ozark,70.52,01-05-2023 11:14,Male,22,Basic,Mobile,3,Australia,Started but didn't finish
8282,The Witcher,76.26,01-05-2023 11:15,Male,45,Standard,Mobile,5,US,Watched weekly
5376,Ozark,49.38,01-05-2023 11:16,Female,57,Basic,Tablet,3,France,Watched daily
5868,Money Heist,5.83,01-05-2023 11:17,Male,15,Basic,TV,5,US,Watched daily
7986,The Witcher,75.21,01-05-2023 11:18,Male,14,Basic,Desktop,3,Canada,Watched weekly
7862,Narcos,,01-05-2023 11:19,Male,74,Standard,Tablet,5,Canada,Started but didn't finish
5423,Black Mirror,,01-05-2023 11:20,Male,59,Premium,Mobile,4,UK,Binge-watched
7870,House of Cards,71.63,01-05-2023 11:21,Male,33,Standard,TV,5,US,Binge-watched
9159,The Witcher,2.39,01-05-2023 11:22,Female,16,Standard,TV,4,US,Started but didn't finish
3073,The Witcher,12.72,01-05-2023 11:23,Female,67,Standard,Desktop,2,Germany,Binge-watched
7170,Narcos,,01-05-2023 11:24,Male,30,Standard,Desktop,3,UK,Binge-watched
1701,BoJack Horseman,99.57,01-05-2023 11:25,Female,42,Basic,Desktop,2,France,Started but didn't finish
9113,Money Heist,113.52,01-05-2023 11:26,Female,53,Basic,Tablet,3,US,Started but didn't finish
7825,BoJack Horseman,67.65,01-05-2023 11:27,Male,34,Premium,Mobile,4,US,Started but didn't finish
8867,BoJack Horseman,103.66,01-05-2023 11:28,Female,24,Standard,Desktop,1,France,Started but didn't finish
5264,House of Cards,,01-05-2023 11:29,Male,38,Premium,Tablet,4,UK,Watched daily
8968,The Witcher,70.73,01-05-2023 11:30,Female,61,Premium,Tablet,4,US,Binge-watched
9146,House of Cards,94.04,01-05-2023 11:31,Female,26,Standard,Desktop,5,France,Binge-watched
8776,The Witcher,15.09,01-05-2023 11:32,Female,45,Basic,Tablet,4,Germany,Watched weekly
9558,The Umbrella Academy,76.7,01-05-2023 11:33,Male,44,Standard,Mobile,3,US,Binge-watched
9719,Ozark,114.41,01-05-2023 11:34,Female,49,Standard,Desktop,4,France,Watched daily
5886,The Umbrella Academy,19.43,01-05-2023 11:35,Female,32,Premium,Tablet,4,Canada,Started but didn't finish
4935,House of Cards,89.29,01-05-2023 11:36,Female,43,Premium,Tablet,3,US,Started but didn't finish
5619,The Crown,38.49,01-05-2023 11:37,Female,67,Premium,Desktop,1,Germany,Started but didn't finish
6191,Narcos,98.05,01-05-2023 11:38,Female,70,Standard,Tablet,3,France,Watched weekly
7875,Black Mirror,83.67,01-05-2023 11:39,Male,37,Basic,Mobile,5,France,Started but didn't finish
8856,Black Mirror,111.14,01-05-2023 11:40,Male,69,Premium,Tablet,3,US,Started but didn't finish
6401,Ozark,,01-05-2023 11:41,Female,41,Basic,TV,4,Canada,Watched daily
4022,Stranger Things,49.24,01-05-2023 11:42,Female,67,Basic,Mobile,5,France,Watched weekly
6738,The Witcher,,01-05-2023 11:43,Male,53,Premium,Desktop,3,France,Started but didn't finish
6984,The Umbrella Academy,95.15,01-05-2023 11:44,Male,43,Basic,Desktop,1,Canada,Binge-watched
2770,The Umbrella Academy,49.02,01-05-2023 11:45,Male,30,Premium,Tablet,1,Germany,Watched daily
9989,The Witcher,80.48,01-05-2023 11:46,Female,10,Basic,TV,4,US,Started but didn't finish
4215,Money Heist,12.61,01-05-2023 11:47,Female,64,Premium,Mobile,1,Australia,Watched daily
7694,Narcos,106.92,01-05-2023 11:48,Female,58,Standard,,,US,Binge-watched
3976,The Witcher,52.28,01-05-2023 11:49,Male,30,Standard,,2,US,Watched weekly
4737,The Crown,110.36,01-05-2023 11:50,Male,64,Premium,Desktop,4,UK,Started but didn't finish
1752,Ozark,84.84,01-05-2023 11:51,Female,36,nan,Desktop,5,US,Binge-watched
2392,Stranger Things,14.58,01-05-2023 11:52,Male,29,Basic,TV,3,Australia,Started but didn't finish
7789,Stranger Things,69.5,01-05-2023 11:53,Male,25,Standard,,3,Canada,Watched daily
1677,The Crown,109.19,01-05-2023 11:54,Female,57,Premium,TV,,US,Started but didn't finish
1105,Narcos,96,01-05-2023 11:55,Female,41,Standard,Desktop,,Australia,Binge-watched
5753,House of Cards,,01-05-2023 11:56,Male,41,Standard,Mobile,5,Germany,Watched weekly
2946,The Umbrella Academy,114.61,01-05-2023 11:57,Female,62,Standard,Mobile,2,UK,Started but didn't finish
6544,Narcos,32.23,01-05-2023 11:58,Male,,Standard,Tablet,1,Canada,Binge-watched
2095,The Umbrella Academy,45.01,01-05-2023 11:59,Male,11,Basic,Tablet,2,Canada,Watched weekly
7985,Ozark,89.97,01-05-2023 12:00,Male,66,Basic,Tablet,2,Germany,Watched weekly
2782,The Crown,,01-05-2023 12:01,Female,31,Basic,Tablet,4,US,Watched weekly
5541,The Witcher,61.84,01-05-2023 12:02,Male,61,Premium,Tablet,5,Australia,Watched daily
4257,The Witcher,87.45,01-05-2023 12:03,Female,67,Premium,Tablet,1,UK,Started but didn't finish
7213,Ozark,77.28,01-05-2023 12:04,Male,43,Premium,TV,5,Australia,Watched weekly
5869,Narcos,18.64,01-05-2023 12:05,Male,26,Standard,TV,4,UK,Binge-watched
2561,The Witcher,75.56,01-05-2023 12:06,Male,32,Standard,Desktop,3,UK,Binge-watched
5006,The Crown,68.73,01-05-2023 12:07,Female,42,Standard,TV,,Canada,Started but didn't finish
4981,Narcos,66.94,01-05-2023 12:08,Female,38,Standard,Mobile,2,Germany,Binge-watched
6682,Stranger Things,99.13,01-05-2023 12:09,Female,28,Premium,TV,2,Canada,Watched daily
6782,House of Cards,22.07,01-05-2023 12:10,Female,78,Premium,Tablet,3,US,Watched weekly
1943,The Witcher,,01-05-2023 12:11,Female,46,Basic,,3,France,Binge-watched
5550,Stranger Things,91.31,01-05-2023 12:12,Female,35,Premium,Mobile,3,UK,Watched daily
1600,House of Cards,86.72,01-05-2023 12:13,nan,33,Basic,Desktop,5,UK,Started but didn't finish
7376,Stranger Things,60.72,01-05-2023 12:14,Female,63,Standard,TV,5,UK,Started but didn't finish
2524,Narcos,47.46,01-05-2023 12:15,Female,30,Basic,Mobile,,Canada,Watched daily
4766,BoJack Horseman,,01-05-2023 12:16,Female,19,Premium,TV,5,UK,Binge-watched
1250,Black Mirror,,01-05-2023 12:17,Female,51,Basic,Desktop,4,UK,Binge-watched
1078,Stranger Things,59.75,01-05-2023 12:18,Male,38,Standard,TV,4,France,Watched daily
4123,Money Heist,40.61,01-05-2023 12:19,Female,66,Basic,Mobile,2,Germany,Watched daily
8064,The Umbrella Academy,75.06,01-05-2023 12:20,Male,44,Premium,Desktop,2,US,Watched daily
9417,Ozark,,01-05-2023 12:21,Male,37,Basic,Desktop,,Australia,Watched daily
2209,BoJack Horseman,7.38,01-05-2023 12:22,Female,21,Basic,Desktop,2,Canada,Watched daily
6153,The Crown,,01-05-2023 12:23,Male,,Standard,Desktop,3,US,Binge-watched
5898,Ozark,11.6,01-05-2023 12:24,Female,53,Standard,Tablet,3,Germany,Watched weekly
3178,House of Cards,61.41,01-05-2023 12:25,Female,16,Premium,Tablet,4,US,Started but didn't finish
8610,The Umbrella Academy,67.23,01-05-2023 12:26,Female,25,Basic,TV,3,Canada,Binge-watched
9895,The Crown,16.59,01-05-2023 12:27,Male,44,Standard,TV,4,France,Watched daily
3544,Money Heist,109.87,01-05-2023 12:28,Female,16,Basic,Desktop,,US,Watched weekly
6522,Black Mirror,,01-05-2023 12:29,Male,23,Basic,Mobile,2,Germany,Watched daily
3370,Narcos,17.17,01-05-2023 12:30,Male,68,Premium,Mobile,3,Canada,Started but didn't finish
4281,Ozark,85.39,01-05-2023 12:31,Female,71,Premium,Tablet,3,Germany,Binge-watched
5710,House of Cards,79.61,01-05-2023 12:32,Male,75,Standard,Mobile,3,Australia,Binge-watched
1328,The Umbrella Academy,115.54,01-05-2023 12:33,Female,31,Basic,Desktop,2,US,Watched daily
6579,The Umbrella Academy,52.98,01-05-2023 12:34,Female,25,Basic,TV,4,Canada,Watched daily
5228,Money Heist,32.14,01-05-2023 12:35,Female,52,Basic,TV,3,US,Binge-watched
7794,The Crown,7.2,01-05-2023 12:36,Female,29,Basic,Desktop,3,Australia,Started but didn't finish
1120,Narcos,87.97,01-05-2023 12:37,Female,19,Standard,Mobile,5,UK,Started but didn't finish
7749,The Witcher,74.07,01-05-2023 12:38,Female,28,Standard,Tablet,2,Canada,Binge-watched
1964,The Witcher,116.71,01-05-2023 12:39,Female,21,Basic,Tablet,2,Australia,Binge-watched
5224,The Witcher,85.46,01-05-2023 12:40,Female,19,Standard,TV,3,US,Watched weekly
4675,BoJack Horseman,,01-05-2023 12:41,Female,,Standard,Mobile,3,Canada,Watched weekly
6694,Narcos,118.99,01-05-2023 12:42,Female,20,Basic,Tablet,2,France,Binge-watched
3076,Money Heist,51.41,01-05-2023 12:43,Male,70,Premium,Mobile,4,Australia,Watched daily
7865,Narcos,18.04,01-05-2023 12:44,Male,47,Standard,Mobile,3,UK,Started but didn't finish
6643,House of Cards,23.5,01-05-2023 12:45,Female,26,Standard,Tablet,2,Germany,Binge-watched
9524,The Witcher,38.21,01-05-2023 12:46,Male,63,Basic,TV,2,US,Started but didn't finish
6249,BoJack Horseman,61.07,01-05-2023 12:47,Female,54,Standard,Mobile,4,Germany,Started but didn't finish
2316,Narcos,14.69,01-05-2023 12:48,Female,34,Standard,Tablet,3,US,Started but didn't finish
2196,Stranger Things,36.21,01-05-2023 12:49,Male,40,Premium,Desktop,2,Canada,Binge-watched
4170,Money Heist,36.94,01-05-2023 12:50,Male,74,Standard,Desktop,,Germany,Started but didn't finish
1355,Money Heist,0.49,01-05-2023 12:51,Female,48,Premium,TV,1,UK,Watched daily
1028,Ozark,42.5,01-05-2023 12:52,Female,29,Standard,Tablet,2,US,Watched weekly
2013,Stranger Things,13.94,01-05-2023 12:53,Female,52,Basic,Mobile,4,Germany,Started but didn't finish
3024,BoJack Horseman,51.57,01-05-2023 12:54,Male,75,Premium,Desktop,3,US,Watched weekly
9490,Black Mirror,23.58,01-05-2023 12:55,Female,10,Basic,Mobile,4,France,Binge-watched
6839,Money Heist,98.65,01-05-2023 12:56,Female,,Standard,Desktop,3,France,Watched daily
6791,Stranger Things,9.66,01-05-2023 12:57,Female,60,Premium,Tablet,1,Germany,Binge-watched
1754,BoJack Horseman,103.88,01-05-2023 12:58,Male,14,Premium,Mobile,4,France,Started but didn't finish
9961,Stranger Things,69.66,01-05-2023 12:59,Male,21,Standard,TV,5,UK,Binge-watched
4735,Narcos,55.04,01-05-2023 13:00,Male,23,Basic,Tablet,3,Germany,Watched daily
2238,The Umbrella Academy,65.97,01-05-2023 13:01,Male,69,Standard,Mobile,3,Canada,Binge-watched
2906,Narcos,45.13,01-05-2023 13:02,Male,49,Standard,Desktop,1,Germany,Watched daily
8399,The Witcher,15.31,01-05-2023 13:03,Female,18,nan,Tablet,5,Canada,Watched weekly
8961,Ozark,91.91,01-05-2023 13:04,Female,51,Premium,TV,4,France,Watched daily
5601,The Umbrella Academy,111.35,01-05-2023 13:05,Female,51,Premium,Desktop,1,Germany,Watched weekly
2460,The Umbrella Academy,114.01,01-05-2023 13:06,Male,42,nan,Mobile,5,UK,Binge-watched
8669,The Umbrella Academy,80.49,01-05-2023 13:07,Male,34,Standard,Mobile,1,France,Started but didn't finish
2416,BoJack Horseman,49.24,01-05-2023 13:08,Female,18,Standard,Tablet,4,Australia,Binge-watched
8766,The Crown,57.4,01-05-2023 13:09,Other,53,Standard,TV,4,France,Started but didn't finish
2428,The Witcher,78.84,01-05-2023 13:10,Male,,Basic,Desktop,5,France,Started but didn't finish
5378,The Witcher,98.77,01-05-2023 13:11,Male,34,Standard,Tablet,2,Canada,Started but didn't finish
8529,The Crown,44.95,01-05-2023 13:12,Male,41,Standard,TV,3,Canada,Started but didn't finish
5474,BoJack Horseman,110.01,01-05-2023 13:13,Female,31,Basic,Desktop,3,UK,Watched weekly
4071,Money Heist,38.91,01-05-2023 13:14,Other,64,Premium,TV,1,Canada,Binge-watched
1555,Black Mirror,63.7,01-05-2023 13:15,Female,70,Basic,TV,4,Australia,Binge-watched
9547,Stranger Things,115.36,01-05-2023 13:16,Female,66,Standard,Desktop,2,US,Watched daily
2563,Stranger Things,112.58,01-05-2023 13:17,Male,70,Standard,Mobile,3,US,Started but didn't finish
2040,Ozark,83.49,01-05-2023 13:18,Male,76,Basic,Mobile,2,Germany,Watched daily
3686,Narcos,38.95,01-05-2023 13:19,Female,11,Premium,TV,1,Australia,Started but didn't finish
3553,House of Cards,26.28,01-05-2023 13:20,Male,66,Standard,TV,2,Australia,Watched weekly
2779,The Crown,9.62,01-05-2023 13:21,Male,42,Premium,Tablet,2,Australia,Watched daily
1075,BoJack Horseman,,01-05-2023 13:22,nan,72,Basic,Mobile,3,France,Binge-watched
5326,Ozark,60.41,01-05-2023 13:23,Male,25,Standard,Mobile,2,US,Watched daily
6835,Black Mirror,68.67,01-05-2023 13:24,Male,10,Standard,TV,5,Canada,Watched daily
6057,The Crown,56.69,01-05-2023 13:25,Male,73,Basic,Tablet,2,UK,Started but didn't finish
3349,Money Heist,,01-05-2023 13:26,Female,78,Standard,Tablet,4,Canada,Started but didn't finish
3773,Ozark,68.55,01-05-2023 13:27,Male,26,Standard,,2,France,Started but didn't finish
3262,Narcos,109.71,01-05-2023 13:28,Male,49,Standard,Desktop,4,France,Binge-watched
4229,Narcos,3.52,01-05-2023 13:29,Female,10,Standard,Desktop,1,US,Binge-watched
1392,Narcos,96.2,01-05-2023 13:30,Female,22,Premium,Desktop,4,US,Binge-watched
2108,Black Mirror,46.86,01-05-2023 13:31,Male,27,Standard,Tablet,3,Canada,Watched daily
5362,Narcos,89.39,01-05-2023 13:32,Female,77,Premium,Mobile,3,Germany,Started but didn't finish
6188,BoJack Horseman,113.82,01-05-2023 13:33,Female,23,Standard,Desktop,3,Canada,Watched daily
9802,Ozark,36.75,01-05-2023 13:34,Male,14,Basic,TV,3,Australia,Started but didn't finish
6057,The Crown,,01-05-2023 13:35,Male,71,Basic,TV,1,US,Binge-watched
4998,Stranger Things,27.88,01-05-2023 13:36,Female,42,Basic,TV,1,Australia,Started but didn't finish
9864,BoJack Horseman,26.65,01-05-2023 13:37,Female,35,Standard,Mobile,4,Germany,Started but didn't finish
7566,The Witcher,89.02,01-05-2023 13:38,Male,70,Standard,Desktop,2,Australia,Started but didn't finish
4677,The Crown,,01-05-2023 13:39,Male,77,Basic,Mobile,4,Germany,Binge-watched
6796,The Umbrella Academy,6.11,01-05-2023 13:40,Male,39,Standard,,4,US,Watched daily
7363,Ozark,83.23,01-05-2023 13:41,Female,71,Standard,TV,4,Canada,Started but didn't finish
9123,House of Cards,66.81,01-05-2023 13:42,Female,71,Standard,TV,3,UK,Watched daily
9222,Black Mirror,50.13,01-05-2023 13:43,Female,79,Standard,Mobile,4,US,Started but didn't finish
8690,Narcos,69.04,01-05-2023 13:44,Female,66,Standard,Desktop,3,Canada,Binge-watched
2400,Ozark,88.23,01-05-2023 13:45,Female,45,Standard,TV,5,UK,Binge-watched
5071,BoJack Horseman,12.42,01-05-2023 13:46,nan,16,nan,Desktop,4,Australia,Binge-watched
9808,The Witcher,,01-05-2023 13:47,Female,74,Standard,Desktop,3,France,Watched weekly
3786,Money Heist,98.93,01-05-2023 13:48,Female,50,Premium,Tablet,3,France,Started but didn't finish
8169,The Witcher,43.49,01-05-2023 13:49,Male,,Standard,Desktop,1,France,Watched weekly
1870,Stranger Things,91.56,01-05-2023 13:50,Male,23,Standard,Mobile,,UK,Binge-watched
5196,Stranger Things,101.45,01-05-2023 13:51,Female,42,Premium,TV,5,Germany,Watched weekly
3739,The Witcher,98.51,01-05-2023 13:52,nan,39,Premium,Mobile,1,France,Binge-watched
1940,Narcos,78.04,01-05-2023 13:53,Male,15,Standard,Desktop,5,France,Binge-watched
1340,House of Cards,86.08,01-05-2023 13:54,Female,19,Standard,Mobile,2,Germany,Started but didn't finish
